name,description,main_image_url,additional_images_list,all_pdf_ies_links_list,applications_html,product_brochure_pdf_url,spec_or_ies_file_url_0,spec_or_ies_file_url_1,spec_or_ies_file_url_2,spec_or_ies_file_url_3,spec_or_ies_file_url_4,spec_or_ies_file_url_5,spec_or_ies_file_url_6,spec_or_ies_file_url_7,spec_or_ies_file_url_8,spec_or_ies_file_url_9,spec_or_ies_file_url_10,spec_or_ies_file_url_11,spec_or_ies_file_url_12,spec_or_ies_file_url_13,additional_image_url_0,additional_image_url_1,additional_image_url_2,additional_image_url_3
Round/Square - Surface Mount Down Lights,"<p>LED Surface Mount Down Lights are a low-profile down light intended for ceiling mount applications. They feature driver on board (DOB) technology, with no external driver needed. These flush mount LED ceiling lights mount directly into a 4” junction box. Ideal for general LED Lighting in residential and commercial applications.</p>",https://www.nslusa.com/upload/636645849029814831.png,,"/upload/636700434189195899.IES/LVLDL-SR-06.ies,/upload/636700434740796783.IES/LVLDL-SR-08.ies,/upload/636700435697903908.IES/LVLDL-SR-10.ies,/upload/636700436189354115.ies/LVLDL-SR-12.ies,/upload/636700436646993068.IES/LVLDL-SS-12.ies,/upload/636692618130266069.pdf/LVLDL-SR-06,/upload/636687331109377056.pdf/LVLDL-SR-06-CCT,/upload/636692618553633263.pdf/LVLDL-SR-08,/upload/636687331399043959.pdf/LVLDL-SR-08-CCT,/upload/636692618881145890.pdf/LVLDL-SR-10,/upload/636687331764620553.pdf/LVLDL-SR-10-CCT,/upload/636692619216007303.pdf/LVLDL-SR-12,/upload/636687332282026741.pdf/LVLDL-SR-12-CCT,/upload/636692621382382010.pdf/LVLDL-SS-06,/upload/636687334293032511.pdf/LVLDL-SS-06-CCT,/upload/636692621680471662.pdf/LVLDL-SS-08,/upload/636687334549883024.pdf/LVLDL-SS-08-CCT,/upload/636692621979189300.pdf/LVLDL-SS-10,/upload/636687334781064089.pdf/LVLDL-SS-10-CCT,/upload/636692622331741368.pdf/LVLDL-SS-12,/upload/636687334989694548.pdf/LVLDL-SS-12-CCT,/upload/636656177805219348.pdf/Install%20Instructions,/upload/636656178437592753.pdf/Install%20Instructions","<div class=""tab-pane fade"" id=""product-applications"" role=""tabpanel"" aria-labelledby=""product-applications-tab"">
            <span>This product is suitable for the following applications:</span>
            <ul>
                    <li>Down Lighting Retrofit</li>
                    <li>Down Lighting</li>
                    <li>Decorative Lighting</li>
            </ul>
    </div>",https://www.nslusa.com/upload/636656180881061931.pdf/Round%2FSquare%20-%20Surface%20Mount%20Down%20Lights%20Brochure,https://www.nslusa.com/upload/636700434189195899.IES/LVLDL-SR-06.ies,https://www.nslusa.com/upload/636700434740796783.IES/LVLDL-SR-08.ies,https://www.nslusa.com/upload/636700435697903908.IES/LVLDL-SR-10.ies,https://www.nslusa.com/upload/636700436189354115.ies/LVLDL-SR-12.ies,https://www.nslusa.com/upload/636700436646993068.IES/LVLDL-SS-12.ies,https://www.nslusa.com/upload/636692618130266069.pdf/LVLDL-SR-06,https://www.nslusa.com/upload/636687331109377056.pdf/LVLDL-SR-06-CCT,https://www.nslusa.com/upload/636692618553633263.pdf/LVLDL-SR-08,https://www.nslusa.com/upload/636687331399043959.pdf/LVLDL-SR-08-CCT,https://www.nslusa.com/upload/636692618881145890.pdf/LVLDL-SR-10,https://www.nslusa.com/upload/636687331764620553.pdf/LVLDL-SR-10-CCT,https://www.nslusa.com/upload/636692619216007303.pdf/LVLDL-SR-12,https://www.nslusa.com/upload/636687332282026741.pdf/LVLDL-SR-12-CCT,https://www.nslusa.com/upload/636692621382382010.pdf/LVLDL-SS-06,,,,
Surface/Recessed Light,"<p>The DL-4-9D/DL-6-15D series features a 120V alternating current source which eliminates the need for a traditional LED driver. In addition, The DL-4-9D/DL-6-15D is wet location listed and installs easily on a standard ceiling junction box or can be retrofitted to existing recessed cans with included hardware. The DL-49D/DL-6-15D is suitable for use in IC or NON-IC applications and dimmable to 5% with most standard dimmers offering 90+ CRI, the absolute best in the industry.<br><br>Specifications:<br>                                        DL-4-9D            DL-6-9D<br>Power Consumption        9 Watts             15 Watts<br>Lumen Output                 650 Lumens      1000 Lumens<br>Lumen Maintenance       40,000 Hours    40,000 Hours<br>CRI                                 &gt;90+                  &gt;90+<br></p>",https://www.nslusa.com/upload/636645017092782369.png,"#/upload/636577147041379500.jpg,#/upload/636577147193752510.jpg","/upload/636643343092207647.ies/DL-4-9D-27.ies,/upload/636643343397230857.ies/DL-6-15D-27.ies,/upload/636577149193361551.pdf/DL-4-9D-YY-ZZ,/upload/636577149517268665.pdf/DL-6-15D-YY-ZZ,/upload/636577150390611040.pdf/Install%20Instructions","<div class=""tab-pane fade"" id=""product-applications"" role=""tabpanel"" aria-labelledby=""product-applications-tab"">
            <span>This product is suitable for the following applications:</span>
            <ul>
                    <li>Down Lighting Retrofit</li>
                    <li>Down Lighting</li>
                    <li>Commercial Lighting</li>
                    <li>Retail Stores</li>
            </ul>
    </div>",https://www.nslusa.com/upload/636645133850521309.pdf/Surface%2FRecessed%20Light%20Brochure,https://www.nslusa.com/upload/636643343092207647.ies/DL-4-9D-27.ies,https://www.nslusa.com/upload/636643343397230857.ies/DL-6-15D-27.ies,https://www.nslusa.com/upload/636577149193361551.pdf/DL-4-9D-YY-ZZ,https://www.nslusa.com/upload/636577149517268665.pdf/DL-6-15D-YY-ZZ,https://www.nslusa.com/upload/636577150390611040.pdf/Install%20Instructions,,,,,,,,,,https://www.nslusa.com/upload/636577147041379500.jpg,https://www.nslusa.com/upload/636577147193752510.jpg,,
LV-DL Series,"<p>The LED Low Voltage Down Light (LV-DL series) utilizes high brightness Epistar COB (Chip On Board) LEDs offering exceptional thermal performance, low power consumption (8.2W with the LV-DL8 series, 13W with the LV-DL13 series) and a long lifespan of 50,000 hrs. The LV-DL8 series has 5 different trim designs to choose from while the LV-DL13 offers a small 110mm (4”) adjustable gimbal. Both LV-DL down lights feature a specifically designed heat sink to disperse heat and are powered by a constant current power supply that is dimmable with most trailing edge electronic dimming systems.<br><br>Specifications:<br>                                          LV-DL8                        LV-DL13<br>Power Consumption          8.2 Watts                     13 Watts 	 <br> Lumens                             618 Lumens - WW       1080 Lumens - WW	 <br>                                          625 Lumens - NW        1140 Lumens - NW	 <br>Lumen Maintenance          50,000 hours                50,000 hours 	 <br>CRI                                     &gt;80                               &gt;80<br><br>*NW = Neutral White, WW = Warm</p>",https://www.nslusa.com/upload/636645008695687979.png,"#/upload/636580534731355501.jpg,#/upload/636580534760127814.jpg,#/upload/636580534784767578.jpg,#/upload/636580534805519462.jpg","/upload/636580535660972816.IES/13W%20DOWNLIGHT%20NEUTRAL%20WHITE.ies,/upload/636580535540992860.IES/13W%20DOWNLIGHT%20WARM%20WHITE.ies,/upload/636580535344747093.IES/8W%20DOWNLIGHT%20NEUTRAL%20WHITE.ies,/upload/636580535201550036.IES/8W%20DOWNLIGHT%20WARM%20WHITE.ies,/upload/636581241207501094.pdf/DLT-277V,/upload/636581239893269056.pdf/LV-DL13-IC-C,/upload/636581240999608294.pdf/LV-DL13-NC-C,/upload/636581238995285918.pdf/LV-DL13-R,/upload/636581238534560085.pdf/LV-DL13-XX-NW,/upload/636581238297409973.pdf/LV-DL13-XX-WW,/upload/636581239234570426.pdf/LV-DL8-IC-A,/upload/636581239444877256.pdf/LV-DL8-IC-B,/upload/636581239589249295.pdf/LV-DL8-IC-C,/upload/636581240093625273.pdf/LV-DL8-NC-A,/upload/636581240528995477.pdf/LV-DL8-NC-B,/upload/636581240745452903.pdf/LV-DL8-NC-C,/upload/636581238764696831.pdf/LV-DL8-R,/upload/636581237264386130.pdf/LV-DL8-XX-NW%20with%20LV-DL8-A1-XX,/upload/636581237625910633.pdf/LV-DL8-XX-NW%20with%20LV-DL8-A2-XX,/upload/636581238134465837.pdf/LV-DL8-XX-NW%20with%20LV-DL8-B5-XX,/upload/636581237013723648.pdf/LV-DL8-XX-WW%20with%20LV-DL8-A1-XX,/upload/636581237493655838.pdf/LV-DL8-XX-WW%20with%20LV-DL8-A2-XX,/upload/636581237910666771.pdf/LV-DL8-XX-WW%20with%20LV-DL8-B5-XX,/upload/636581243473253573.PDF/Install%20Instructions%20LV-DL13,/upload/636581243199236285.pdf/Install%20Instructions%20LV-DL8,/upload/636581243724687866.PDF/Install%20Template","<div class=""tab-pane fade"" id=""product-applications"" role=""tabpanel"" aria-labelledby=""product-applications-tab"">
            <span>This product is suitable for the following applications:</span>
            <ul>
                    <li>Down Lighting Retrofit</li>
                    <li>Down Lighting</li>
                    <li>Cabinet Lighting</li>
                    <li>Commercial Lighting</li>
                    <li>Retail Stores</li>
                    <li>Showcase Lighting</li>
            </ul>
    </div>",https://www.nslusa.com/upload/636645132849262041.pdf/LV-DL%20Series%20Brochure,https://www.nslusa.com/upload/636580535660972816.IES/13W%20DOWNLIGHT%20NEUTRAL%20WHITE.ies,https://www.nslusa.com/upload/636580535540992860.IES/13W%20DOWNLIGHT%20WARM%20WHITE.ies,https://www.nslusa.com/upload/636580535344747093.IES/8W%20DOWNLIGHT%20NEUTRAL%20WHITE.ies,https://www.nslusa.com/upload/636580535201550036.IES/8W%20DOWNLIGHT%20WARM%20WHITE.ies,https://www.nslusa.com/upload/636581241207501094.pdf/DLT-277V,https://www.nslusa.com/upload/636581239893269056.pdf/LV-DL13-IC-C,https://www.nslusa.com/upload/636581240999608294.pdf/LV-DL13-NC-C,https://www.nslusa.com/upload/636581238995285918.pdf/LV-DL13-R,https://www.nslusa.com/upload/636581238534560085.pdf/LV-DL13-XX-NW,https://www.nslusa.com/upload/636581238297409973.pdf/LV-DL13-XX-WW,https://www.nslusa.com/upload/636581239234570426.pdf/LV-DL8-IC-A,https://www.nslusa.com/upload/636581239444877256.pdf/LV-DL8-IC-B,https://www.nslusa.com/upload/636581239589249295.pdf/LV-DL8-IC-C,https://www.nslusa.com/upload/636581240093625273.pdf/LV-DL8-NC-A,https://www.nslusa.com/upload/636580534731355501.jpg,https://www.nslusa.com/upload/636580534760127814.jpg,https://www.nslusa.com/upload/636580534784767578.jpg,https://www.nslusa.com/upload/636580534805519462.jpg
Tri-Proof Lights,"<p>Tri-Proof Lights are an attractive and durable lighting solution that can replace traditional linear fluorescent luminaires. Tri-Proof Lights are extremely rugged, resistant to heavy impacts, dust proof, water proof and vandal resistant making them ideal for environments such as factories, warehouses, parking garages and car washes yet stylish enough for commercial and residential applications like stairwells, hallways, schools, supermarkets, apartment and condo complexes.</p>",https://www.nslusa.com/upload/636645050236975131.png,"#/upload/636581320111685668.jpg,#/upload/636581320134068015.jpg,#/upload/636581320156233734.png,#/upload/636581320180300493.jpg","/upload/636581320478237256.IES/SL66-S4FT-40-W.ies,/upload/636581321049926244.pdf/SL66-4FT-40W-XX,/upload/636581321545841158.pdf/Install%20Instructions","<div class=""tab-pane fade"" id=""product-applications"" role=""tabpanel"" aria-labelledby=""product-applications-tab"">
            <span>This product is suitable for the following applications:</span>
            <ul>
                    <li>Industry Applications</li>
                    <li>Commercial Lighting</li>
                    <li>General Area Lighting</li>
                    <li>Retail Stores</li>
                    <li>Security Lighting</li>
                    <li>Stairway Lighting</li>
                    <li>Parking Garage </li>
            </ul>
    </div>",https://www.nslusa.com/upload/636645140451544828.pdf/Tri-Proof%20Lights%20Brochure,https://www.nslusa.com/upload/636581320478237256.IES/SL66-S4FT-40-W.ies,https://www.nslusa.com/upload/636581321049926244.pdf/SL66-4FT-40W-XX,https://www.nslusa.com/upload/636581321545841158.pdf/Install%20Instructions,,,,,,,,,,,,https://www.nslusa.com/upload/636581320111685668.jpg,https://www.nslusa.com/upload/636581320134068015.jpg,https://www.nslusa.com/upload/636581320156233734.png,https://www.nslusa.com/upload/636581320180300493.jpg
LED Work Light *NEW*,"<p>The LED Work Light is an energy savings, impact resistant long life temporary lighting solution for illuminating workplaces, shops, garages, and warehouses. Features a 10ft power cord with plug, hidden built-in socket, spring loaded hanging hook, and offers a 5 year warranty <br><br></p>",https://www.nslusa.com/upload/636676208766628658.jpg,"#/upload/636676255527834346.jpg,#/upload/636676255588356490.png,#/upload/636676255696910354.jpg,#/upload/636676256416009919.jpg","/upload/636676216530184572.pdf/LWL-100W,/upload/636676217233181837.pdf/Install%20Instructions","<div class=""tab-pane fade"" id=""product-applications"" role=""tabpanel"" aria-labelledby=""product-applications-tab"">
            <span>This product is suitable for the following applications:</span>
            <ul>
                    <li>Industry Applications</li>
                    <li>Security Lighting</li>
                    <li>Portable Lighting</li>
            </ul>
    </div>",https://www.nslusa.com/upload/636676214211628865.pdf/LED%20Work%20Light%20%2ANEW%2A%20Brochure,https://www.nslusa.com/upload/636676216530184572.pdf/LWL-100W,https://www.nslusa.com/upload/636676217233181837.pdf/Install%20Instructions,,,,,,,,,,,,,https://www.nslusa.com/upload/636676255527834346.jpg,https://www.nslusa.com/upload/636676255588356490.png,https://www.nslusa.com/upload/636676255696910354.jpg,https://www.nslusa.com/upload/636676256416009919.jpg
LED Parking Garage Light *NEW*,"<p>The LED Parking Garage Light delivers a bright, uniform illumination for improved visibility and safety in parking garages, gas stations, and warehouses</p>",https://www.nslusa.com/upload/636676244211263563.jpg,"#/upload/636676244402511969.JPG,#/upload/636676244466049986.JPG,#/upload/636676244528939572.JPG,#/upload/636676244588129575.JPG,#/upload/636676244762838392.JPG","/upload/636676230240116990.IES/PG-120-40W-X.ies,/upload/636676992419440115.IES/PG-120-40W-X.ies,/upload/636676233264764231.pdf/PG-XXX-40W-X-50K,/upload/636676233699834410.pdf/Install%20Instructions","<div class=""tab-pane fade"" id=""product-applications"" role=""tabpanel"" aria-labelledby=""product-applications-tab"">
            <span>This product is suitable for the following applications:</span>
            <ul>
                    <li>Industry Applications</li>
                    <li>Aisle Lighting</li>
                    <li>Security Lighting</li>
                    <li>Parking Garage </li>
            </ul>
    </div>",https://www.nslusa.com/upload/636676230009855778.pdf/LED%20Parking%20Garage%20Light%20%2ANEW%2A%20Brochure,https://www.nslusa.com/upload/636676230240116990.IES/PG-120-40W-X.ies,https://www.nslusa.com/upload/636676992419440115.IES/PG-120-40W-X.ies,https://www.nslusa.com/upload/636676233264764231.pdf/PG-XXX-40W-X-50K,https://www.nslusa.com/upload/636676233699834410.pdf/Install%20Instructions,,,,,,,,,,,https://www.nslusa.com/upload/636676244402511969.JPG,https://www.nslusa.com/upload/636676244466049986.JPG,https://www.nslusa.com/upload/636676244528939572.JPG,https://www.nslusa.com/upload/636676244588129575.JPG
LED High Power Flood Lights,"<p>High Power LED Flood Lights are available from 60W to 1000W and various beam angles. With the special beam profile, uniform photometric distribution and state-of-art technology the High Power Flood Light series achieves high optical efficiency. The proprietary thermal management design ensures low LED junction temperature, while maintaining an extremely lightweight design. High Power Flood Lights are cETL/us approved, selected models hold DLC approvals and are suited for outdoor flood lighting applications offering superior light quality and reliability.</p>",https://www.nslusa.com/upload/636645058472711758.png,"#/upload/636581259543417545.jpg,#/upload/636581259565389980.jpg,#/upload/636581259584421666.jpeg,#/upload/636581259604508223.jpg","/upload/636643374718796876.ies/1000W%2015X15.ies,/upload/636643374844433063.ies/1000W%2030X30.ies,/upload/636643374965176374.ies/1000W%2040X40.ies,/upload/636643375247387663.ies/1000W%2060X135.ies,/upload/636643375107986610.ies/1000W%2060X60.ies,/upload/636643375519520837.ies/1000W%2085X135.ies,/upload/636643362876799832.ies/100W%2015X15.ies,/upload/636643363030134421.ies/100W%2030X30.ies,/upload/636643363216494629.ies/100W%2040X40.ies,/upload/636643363705638027.ies/100W%2060X135.ies,/upload/636643363392386360.ies/100W%2060X60.ies,/upload/636643364551284708.ies/100W%2085X135.ies,/upload/636643364852887667.ies/150W%2015X15.ies,/upload/636643365113775039.ies/150W%2030X30.ies,/upload/636643365262832722.ies/150W%2040X40.ies,/upload/636643365708995205.ies/150W%2060X135.ies,/upload/636643365411864444.ies/150W%2060X60.ies,/upload/636643365877233616.ies/150W%2085X135.ies,/upload/636643366179324360.ies/200W%2015X15.ies,/upload/636643366329423517.ies/200W%2030X30.ies,/upload/636643366468383041.ies/200W%2040X40.ies,/upload/636643366847899729.ies/200W%2060X135.ies,/upload/636643366600631801.ies/200W%2060X60.ies,/upload/636643367013660020.ies/200W%2085X135.ies,/upload/636643367517343942.ies/250W%2015X15.ies,/upload/636643367700277659.ies/250W%2030X30.ies,/upload/636643367859668164.ies/250W%2040X40.ies,/upload/636643368314393870.ies/250W%2060X135.ies,/upload/636643368113445725.ies/250W%2060X60.ies,/upload/636643368513414846.ies/250W%2085X135.ies,/upload/636643368766600578.ies/350W%2015X15.ies,/upload/636643368925310074.ies/350W%2030X30.ies,/upload/636643369073562505.ies/350W%2040X40.ies,/upload/636643369465852444.ies/350W%2060X135.ies,/upload/636643369299353869.ies/350W%2060X60.ies,/upload/636643369664197367.ies/350W%2085X135.ies,/upload/636643370466977501.ies/400W%2015X15.ies,/upload/636643370605712796.ies/400W%2030X30.ies,/upload/636643370733560773.ies/400W%2040X40.ies,/upload/636643371031329392.ies/400W%2060X135.ies,/upload/636643370876599745.ies/400W%2060X60.ies,/upload/636643371197268149.ies/400W%2085X135.ies,/upload/636643371451937349.ies/500W%2015X15.ies,/upload/636643371586355258.ies/500W%2030X30.ies,/upload/636643371723542380.ies/500W%2040X40.ies,/upload/636643372019382098.ies/500W%2060X135.ies,/upload/636643371877586561.ies/500W%2060X60.ies,/upload/636643372149147840.ies/500W%2085X135.ies,/upload/636643372876621534.ies/600W%2015X15.ies,/upload/636643372789500480.ies/600W%2030X30.ies,/upload/636643372706485021.ies/600W%2040X40.ies,/upload/636643373168869882.ies/600W%2060X135.ies,/upload/636643373036067816.ies/600W%2060X60.ies,/upload/636643373330332225.ies/600W%2085X135.ies,/upload/636643357029407905.ies/60W%2015X15.ies,/upload/636643357219784846.ies/60W%2030X30.ies,/upload/636643357428567184.ies/60W%2040X40.ies,/upload/636643357831949371.ies/60W%2060X135.ies,/upload/636643357661226329.ies/60W%2060X60.ies,/upload/636643358041938982.ies/60W%2085X135.ies,/upload/636643373758094383.ies/800W%2015X15.ies,/upload/636643373897125931.ies/800W%2030X30.ies,/upload/636643374013845290.ies/800W%2040X40.ies,/upload/636643374363726613.ies/800W%2060X135.ies,/upload/636643374206255721.ies/800W%2060X60.ies,/upload/636643374520636881.ies/800W%2085X135.ies,/upload/636643360591013297.ies/80W%2015X15.ies,/upload/636643360739787177.ies/80W%2030X30.ies,/upload/636643360938146773.ies/80W%2040X40.ies,/upload/636643361262094463.ies/80W%2060X135.ies,/upload/636643361092092923.ies/80W%2060X60.ies,/upload/636643361498414980.ies/80W%2085X135.ies","<div class=""tab-pane fade"" id=""product-applications"" role=""tabpanel"" aria-labelledby=""product-applications-tab"">
            <span>This product is suitable for the following applications:</span>
            <ul>
                    <li>Building Facades</li>
                    <li>Commercial Lighting</li>
                    <li>Effect Lighting</li>
                    <li>Flood Lighting</li>
                    <li>Parking Lot Lighting</li>
                    <li>Security Lighting</li>
                    <li>Wall Lighting</li>
                    <li>Wall Washing</li>
            </ul>
    </div>",https://www.nslusa.com/upload/636645140939868354.pdf/LED%20High%20Power%20Flood%20Lights%20Brochure,https://www.nslusa.com/upload/636643374718796876.ies/1000W%2015X15.ies,https://www.nslusa.com/upload/636643374844433063.ies/1000W%2030X30.ies,https://www.nslusa.com/upload/636643374965176374.ies/1000W%2040X40.ies,https://www.nslusa.com/upload/636643375247387663.ies/1000W%2060X135.ies,https://www.nslusa.com/upload/636643375107986610.ies/1000W%2060X60.ies,https://www.nslusa.com/upload/636643375519520837.ies/1000W%2085X135.ies,https://www.nslusa.com/upload/636643362876799832.ies/100W%2015X15.ies,https://www.nslusa.com/upload/636643363030134421.ies/100W%2030X30.ies,https://www.nslusa.com/upload/636643363216494629.ies/100W%2040X40.ies,https://www.nslusa.com/upload/636643363705638027.ies/100W%2060X135.ies,https://www.nslusa.com/upload/636643363392386360.ies/100W%2060X60.ies,https://www.nslusa.com/upload/636643364551284708.ies/100W%2085X135.ies,https://www.nslusa.com/upload/636643364852887667.ies/150W%2015X15.ies,https://www.nslusa.com/upload/636643365113775039.ies/150W%2030X30.ies,https://www.nslusa.com/upload/636581259543417545.jpg,https://www.nslusa.com/upload/636581259565389980.jpg,https://www.nslusa.com/upload/636581259584421666.jpeg,https://www.nslusa.com/upload/636581259604508223.jpg
LED Wall Sconce Star,<p>LED Wall Sconce combines elegant contemporary design with high efficiency LEDs. The result is an extremely versatile fixture ideal for use in countless applications indoor or outdoor. Clear lens openings provide a distinctive beam pattern that provides warm (3000K) efficient light with an overall power consumption of just 10.4 watts! You can also elect to have only an up light or down light component if you wish. Rugged die-cast aluminum construction in four finishes makes this fixture a natural choice that will last for many years.</p>,https://www.nslusa.com/upload/636645072564702987.png,"#/upload/636570234525891584.jpg,#/upload/636570234582349841.jpg,#/upload/636570234626818811.jpg","/upload/636570235153714295.IES/LEDSCS-WW-XX.ies,/upload/636570235630308714.pdf/LEDSCS-WW-YY,/upload/636570238138867882.pdf/Install%20Instructions","<div class=""tab-pane fade"" id=""product-applications"" role=""tabpanel"" aria-labelledby=""product-applications-tab"">
            <p>No applications have been set for this product.</p>
    </div>",https://www.nslusa.com/upload/636645144702980188.pdf/LED%20Wall%20Sconce%20Star%20Brochure,https://www.nslusa.com/upload/636570235153714295.IES/LEDSCS-WW-XX.ies,https://www.nslusa.com/upload/636570235630308714.pdf/LEDSCS-WW-YY,https://www.nslusa.com/upload/636570238138867882.pdf/Install%20Instructions,,,,,,,,,,,,https://www.nslusa.com/upload/636570234525891584.jpg,https://www.nslusa.com/upload/636570234582349841.jpg,https://www.nslusa.com/upload/636570234626818811.jpg,
LED Step Star,"<p>LED Step Star provides a highly effective and energy efficient recessed fixture suitable for indoor and outdoor use. With power consumption of just 5.2 watts LED Step Light delivers solid performance at an affordable price. Replaceable 120VDC LED Module included. Dimmable. 120VAC input and output of fixture up to 150 fixtures per 15A tap. The warm white (3100° Kelvin) colour temperature provides natural looking light. LED Step Lights are made of cast aluminum for strength and corrosion protection and are suitable for concrete pour. Each fixture has an available “concrete cap” to make concrete pour installations a breeze.<br><br>Specifications:<br>Power Consumption          5.2 Watts<br>Lumen Output                   73.5 Lumens<br>Lumen Maintenance         40,000 Hours<br>CRI                                    &gt;80</p>",https://www.nslusa.com/upload/636645071002154345.png,"#/upload/636578069266566599.jpg,#/upload/636578069403919650.jpg,#/upload/636578069541899976.jpg,#/upload/636578069641599845.jpg","/upload/636578071094476024.pdf/LED%20STEP%20STAR,/upload/636578072163831189.pdf/Install%20Instructions","<div class=""tab-pane fade"" id=""product-applications"" role=""tabpanel"" aria-labelledby=""product-applications-tab"">
            <span>This product is suitable for the following applications:</span>
            <ul>
                    <li>Aisle Lighting</li>
                    <li>Deck &amp; Patio Lighting</li>
                    <li>Landscape Lighting</li>
                    <li>Parking Lot Lighting</li>
                    <li>Pathway Lighting</li>
                    <li>Security Lighting</li>
                    <li>Stairway Lighting</li>
                    <li>Wall Lighting</li>
            </ul>
    </div>",https://www.nslusa.com/upload/636645144325570283.pdf/LED%20Step%20Star%20Brochure,https://www.nslusa.com/upload/636578071094476024.pdf/LED%20STEP%20STAR,https://www.nslusa.com/upload/636578072163831189.pdf/Install%20Instructions,,,,,,,,,,,,,https://www.nslusa.com/upload/636578069266566599.jpg,https://www.nslusa.com/upload/636578069403919650.jpg,https://www.nslusa.com/upload/636578069541899976.jpg,https://www.nslusa.com/upload/636578069641599845.jpg
LED Brick Star,"<p>LED Brick Star provides a safe, attractive and affordable way to light stairs, aisles, paths and entrance ways. With power consumption of just 5.2 watts 72% energy savings vs. Xenon/Halogen technologies. Dimmable. 120VAC input and output of fixture up to 150 fixtures per 15A tap. Replaceable 120VDC LED Module included. cUL/us listed Wet Location for all interior and exterior wall, ceiling and concrete pour applications. LED Brick Light delivers excellent performance at an affordable price. The LED Brick Light has been uniquely designed to the specific size of a standard brick. This provides the perfect solution for those applications where a more linear fixture is required.<br><br>Specifications:<br>Power Consumption       5.2 Watts<br>Lumen Output                70.5 Lumens<br>Lumen Maintenance      40,000 Hours<br>CRI                                 &gt;80</p>",https://www.nslusa.com/upload/636645069971301772.png,"#/upload/636578075031785009.jpg,#/upload/636578075147288339.jpg,#/upload/636578075248697427.jpg,#/upload/636578075358118389.jpg","/upload/636578075996308941.IES/LED%20BRICK%20STAR%20WHITE%20LED.ies,/upload/636578077828651931.pdf/LED%20BRICK%20STAR,/upload/636578079406076742.pdf/Install%20Instructions","<div class=""tab-pane fade"" id=""product-applications"" role=""tabpanel"" aria-labelledby=""product-applications-tab"">
            <span>This product is suitable for the following applications:</span>
            <ul>
                    <li>Aisle Lighting</li>
                    <li>Deck &amp; Patio Lighting</li>
                    <li>General Area Lighting</li>
                    <li>Parking Lot Lighting</li>
                    <li>Pathway Lighting</li>
                    <li>Security Lighting</li>
                    <li>Stairway Lighting</li>
                    <li>Wall Lighting</li>
            </ul>
    </div>",https://www.nslusa.com/upload/636645143340876005.pdf/LED%20Brick%20Star%20Brochure,https://www.nslusa.com/upload/636578075996308941.IES/LED%20BRICK%20STAR%20WHITE%20LED.ies,https://www.nslusa.com/upload/636578077828651931.pdf/LED%20BRICK%20STAR,https://www.nslusa.com/upload/636578079406076742.pdf/Install%20Instructions,,,,,,,,,,,,https://www.nslusa.com/upload/636578075031785009.jpg,https://www.nslusa.com/upload/636578075147288339.jpg,https://www.nslusa.com/upload/636578075248697427.jpg,https://www.nslusa.com/upload/636578075358118389.jpg
Xenon Step Light,<p>Xenon Step Light comes with an 18 watt xenon lamp. The Xenon Step Light is made of die cast aluminum and comes with integral 12 volt transformer and housing for easy installation into walls of any construction. The Step Light is suitable for both interior and exterior applications and our concrete cap accessory makes concrete pour installations fast and easy.</p>,https://www.nslusa.com/upload/636645069207544586.png,"#/upload/636578909405919577.jpg,#/upload/636578909433917181.jpg,#/upload/636578909477072663.jpg","/upload/636578909802991262.IES/XENON%20STEP%20LIGHT%20LOUVRE.ies,/upload/636578910062491232.pdf/Xenon%20Step%20Light,/upload/636578911185709542.pdf/Install%20Instructions","<div class=""tab-pane fade"" id=""product-applications"" role=""tabpanel"" aria-labelledby=""product-applications-tab"">
            <span>This product is suitable for the following applications:</span>
            <ul>
                    <li>Aisle Lighting</li>
                    <li>Deck &amp; Patio Lighting</li>
                    <li>Landscape Lighting</li>
                    <li>Parking Lot Lighting</li>
                    <li>Pathway Lighting</li>
                    <li>Security Lighting</li>
                    <li>Stairway Lighting</li>
                    <li>Wall Lighting</li>
            </ul>
    </div>",https://www.nslusa.com/upload/636645142932800241.pdf/Xenon%20Step%20Light%20Brochure,https://www.nslusa.com/upload/636578909802991262.IES/XENON%20STEP%20LIGHT%20LOUVRE.ies,https://www.nslusa.com/upload/636578910062491232.pdf/Xenon%20Step%20Light,https://www.nslusa.com/upload/636578911185709542.pdf/Install%20Instructions,,,,,,,,,,,,https://www.nslusa.com/upload/636578909405919577.jpg,https://www.nslusa.com/upload/636578909433917181.jpg,https://www.nslusa.com/upload/636578909477072663.jpg,
